timestamp,visitorid,event,itemid,transactionid
1430920881683,433771,view,113163,
1432251673806,966778,view,292760,
1434750171243,371910,view,428085,
1432080338097,242686,view,141863,
1438582760889,853527,view,59477,
1435167192172,150558,view,175036,
1432796800620,363782,view,279531,
1438903382463,1132200,view,184331,
1432738525958,904766,view,283006,
1438644749510,1289130,view,179772,
1437840576203,200274,view,7446,
1437884651266,159828,view,402608,
1432918766062,1117256,addtocart,281212,
1438027758206,544214,view,375981,
1434255704799,1174645,view,384843,
1439231555225,990138,view,234015,
1434217405907,10176,view,186299,
1438101250993,1240669,view,258753,
1437071643463,196109,view,436748,
1435342705324,1140902,view,150875,
1438613727812,190717,view,339661,
1435868885205,784668,view,18287,
1431544300948,1035191,view,418007,
1434566701408,67736,view,89775,
1440985883094,994820,view,341080,
1435869807444,295788,view,47663,
1434560195307,1126953,view,95507,
1437402005785,302836,view,103759,
1440650058699,319566,view,313057,
1437148622890,709755,view,444425,
1435335068703,517744,view,417639,
1435278692229,1244977,view,191555,
1438891988960,1098869,view,51941,
1435422727715,725010,view,454422,
1437883668892,45331,view,174566,
1440384869432,232165,view,369621,
1434344094089,1181869,view,309778,
1432665707098,122534,view,134620,
1441506291487,236812,view,2732,
1435996220094,957092,view,389467,
1438991874608,114843,view,311305,
1440742375291,854192,view,330506,
1435468622605,107541,view,17419,
1441385864510,46207,view,208505,
1434070842139,529456,view,152236,
1436302963912,1327144,view,180342,
1437357974381,28144,view,35403,
1434438493605,1090611,view,358129,
1437061453597,917851,view,312350,
1438232984518,1254711,view,65273,
1436727130504,1304115,view,336194,
1431144054140,713091,view,88453,
1436381398295,47764,view,200467,
1432603023007,576290,view,220173,
1431782722862,1389596,view,191106,
1433193187252,592542,view,213365,
1438383200662,128687,view,2090,
1440199789873,624797,view,411766,
1437864478678,1191876,view,52745,
1431748408386,246851,view,231657,
1438227646332,297471,view,6453,
1433268975544,384281,view,153778,
1432000014697,630742,view,173250,
1436932629825,917161,view,260605,
1441733319935,885761,view,257718,
1442001868806,322108,view,325310,
1437265678009,278675,view,313176,
1442283668380,98351,view,55161,
1430929133391,461886,view,343537,
1435426498335,610835,view,183106,
1439662603277,123928,view,96924,
1432229141788,593905,transaction,425662,16209.0
1432144880554,686036,view,233823,
1438276749152,1141297,view,61466,
1439606254660,584359,view,276314,
1433259838046,138131,transaction,326449,489.0
1441693594614,946978,view,393670,
1430936484308,436858,view,214489,
1439461954003,1290206,view,165039,
1440207027771,271594,view,305883,
1442438190003,696636,view,456975,
1430775652553,1388969,view,261655,
1436730998568,189708,view,79804,
1439855616618,469658,view,51977,
1431836039559,769695,view,56664,
1432499790921,375703,addtocart,235224,
1431831572390,1185664,view,221845,
1432233389603,480539,view,170241,
1441150404920,1373087,view,216425,
1433202617848,858957,view,339070,
1440457317422,1026806,view,430561,
1441761982734,1165148,transaction,338794,1853.0
1440001671008,1391871,view,151551,
1432505917000,237853,view,233427,
1433041498939,940891,view,339517,
1432785973199,11715,view,455860,
1438370758510,758929,view,241555,
1438486803374,1359129,view,441668,
1440015792809,876958,view,323735,
1433785802567,1227626,view,24651,
1440004286799,1406576,view,334366,
1432001624593,1183105,view,393142,
1438634467742,256837,view,365054,
1440949155871,1051124,view,76426,
1432963567829,1007085,view,316467,
1433350764840,969943,view,49392,
1437239312337,1071840,view,73311,
1440701540221,276051,view,349739,
1434672429078,1335500,view,413166,
1437406752814,452247,view,109145,
1435103127972,195430,view,360124,
1435614083410,613379,view,91556,
1432582274566,776359,view,265607,
1435584744434,1003416,view,413433,
1430951259135,821684,view,265160,
1432668408951,1328856,view,94417,
1434658032143,1176827,view,393926,
1433378937390,38015,view,71957,
1439833347211,977753,view,323344,
1431939727291,916276,view,197202,
1434735815932,1141050,view,34945,
1441223175646,448726,view,410887,
1435091008014,631514,view,401415,
1441985732924,25428,view,332197,
1440561235113,855223,view,24659,
1432240595941,458528,view,108090,
1430881474423,255011,view,142428,
1435274664536,638482,view,6432,
1437965925894,394541,view,356902,
1437608290951,1342077,view,327946,
1437868081720,1044218,view,442395,
1434416582712,1105199,view,101050,
1436411131032,549466,view,246300,
1435340868293,1356614,view,165337,
1437347053461,895111,view,325372,
1440814757960,759507,view,406171,
1433016345878,1278342,view,334273,
1438117893935,853799,view,449776,
1431816821406,825076,view,221329,
1439062945487,925284,view,103804,
1433913561996,1007298,view,155413,
1440980025518,907727,view,37115,
1435202936508,424716,view,459340,
1441301794561,1231735,view,173589,
1440439361191,348116,view,147541,
1430719635940,1313600,view,216827,
1435759323428,854852,view,139978,
1433192391484,676969,view,361255,
1441350984922,658851,view,302536,
1436325579608,1131383,view,395496,
1438983300614,1192601,view,107389,
1441907586809,559861,view,52050,
1435736059699,161419,view,319992,
1431376791914,965207,view,231068,
1431710611488,1002260,view,30200,
1435018586960,76757,addtocart,7943,
1435518108414,1135605,view,107686,
1431640131288,375861,view,153099,
1432921817933,1184487,view,69586,
1437586692482,475479,view,199026,
1439958709857,1207302,view,458152,
1441734891046,749516,view,39703,
1441337159056,1223354,view,323018,
1439593527330,818262,view,436124,
1438098196926,1235,view,106600,
1441752145989,184154,addtocart,130865,
1437496966812,1352193,view,262826,
1441659648519,966164,view,36868,
1432324304758,382599,addtocart,74983,
1437623394065,367610,view,332005,
1437207231005,195734,view,5277,
1436033444107,1395770,view,188062,
1433479727357,57899,view,448053,
1438967049177,958012,view,69365,
1433395790795,1286128,view,27484,
1438873174522,939613,view,85654,
1440280405160,1275183,view,459546,
1438458013274,1296215,view,313714,
1437586198303,314529,view,239555,
1439142944618,1015733,view,330070,
1441546354013,1278368,view,111247,
1430951026008,732548,view,435624,
1431894443105,467452,view,296585,
1441876759567,109908,view,427904,
1433453406307,439530,view,412898,
1432179507639,273689,view,112524,
1442050724538,1084122,view,8599,
1439567033811,280940,view,87853,
1435351859765,1211309,view,162869,
1441671646293,1133732,view,402841,
1441747311083,1145249,view,76060,
1437716985554,345419,view,73602,
1438218494789,1101747,view,349735,
1434811360128,1373030,view,65081,
1432589486561,119769,view,301267,
1439404777258,36114,view,112524,
1438473502264,1291964,view,312711,
1436392930862,668839,view,253879,
1435686878974,67693,view,156489,
1438628688203,109184,view,413184,
1436049743134,631613,view,192569,
1435184646293,757543,addtocart,218276,
1438926611843,483253,view,115850,
1437796863591,1251351,view,441068,
1435696376730,444643,view,309778,
1440361540415,956761,view,292726,
1442165948520,1268046,view,111553,
1430801783048,1205450,view,175356,
1438549759026,113927,view,184543,
1440207057880,1304912,view,311640,
1439485703474,522098,view,16206,
1439583540373,876200,view,188228,
1436456963243,932878,view,459631,
1438142670261,1011421,view,246634,
1439662626640,247537,view,418862,
1436285683463,80013,view,56662,
1440868886808,1338612,view,416821,
1430764153181,877430,view,370653,
1435117844927,490577,view,162525,
1432550511253,447164,view,164990,
1441478089761,1061361,view,84467,
1432164107359,825321,view,40168,
1435257983703,1256256,view,258303,
1438744043621,1155436,view,309213,
1439683944544,126072,view,344894,
1432066679519,136962,view,78117,
1438112428255,328869,view,236266,
1438984471660,114588,view,207165,
1431797153499,196982,view,167880,
1442352033274,340491,view,17114,
1436058076016,915939,view,6342,
1440445593568,125356,view,81310,
1432201260241,255432,view,126214,
1434257040924,616008,view,10132,
1440207987244,1007667,view,451386,
1433100437296,259278,addtocart,277767,
1430827214861,807364,view,177522,
1441914010645,462272,view,179885,
1435902436377,1069344,view,268883,
1437951855292,654954,view,63113,
1433347728075,57905,view,39483,
1437426943804,815079,view,258959,
1442194348787,734228,view,98178,
1437514186805,656074,view,139891,
1440254462977,737314,view,215308,
1441734176705,568205,view,79844,
1439963572356,592835,view,180114,
1432007771212,219573,view,89365,
1440524878097,494092,view,143185,
1434275267116,715226,view,452896,
1442347133781,702185,view,169959,
1441334179295,784373,view,60852,
1439101113912,23334,view,265810,
1436056259039,908415,view,290227,
1434539632515,1006260,view,416399,
1436576561888,1167833,view,455139,
1439653491254,489904,view,307539,
1441500350147,23595,view,225826,
1434137508373,782114,view,260539,
1433908201524,701611,view,325859,
1430847361493,703442,view,415019,
1440093429568,974068,view,322737,
1432160760750,62006,view,355637,
1442025517511,455761,view,451947,
1439012534595,586820,addtocart,399031,
1439246267041,96463,view,48787,
1430835877631,125263,view,452420,
1434094094459,20012,view,420848,
1438280111406,892013,view,284524,
1440883652197,300454,view,44234,
1435931409617,480562,view,316138,
1435030471167,779228,view,232539,
1436332480611,1192215,view,453346,
1430800489872,448039,view,104222,
1436949407520,1174961,view,65719,
1436581940609,378970,view,428,
1432547589019,308454,view,118720,
1437527423852,462991,view,343520,
1433978756770,525609,view,150940,
1433281402612,629657,view,81969,
1437438140448,588725,addtocart,20968,
1431847484808,1026191,view,407837,
1431531969486,317633,view,413166,
1432485285244,95939,view,165676,
1432152232430,537472,view,210026,
1441995507468,1180817,view,132600,
1442262921236,53480,view,194729,
1434662065380,179192,view,370673,
1437500692477,573129,view,395596,
1438027204683,1134355,view,394931,
1440857825279,1340078,view,207424,
1432065618881,944554,view,270798,
1436888919404,481672,view,350568,
1432001488728,698567,view,222721,
1439831214041,1302199,view,357579,
1434562008267,803103,view,254365,
1432085798364,768637,view,113475,
1438223518236,1128580,view,100063,
1438188105624,904351,view,261559,
1439085443335,263585,view,136095,
1436502205838,1209143,view,192822,
1435345991328,30812,view,191547,
1441044011253,61715,view,377863,
1438295016604,580141,view,152662,
1438828923029,964601,view,50232,
1441687868311,968828,view,202413,
1434443572444,872079,view,299306,
1441511614639,1275091,view,387168,
1439494177191,873559,view,293050,
1433134387149,948673,view,393101,
1438637391217,875472,view,210439,
1433238880006,744723,view,12765,
1435873965574,982670,view,303236,
1440786685341,892013,view,150781,
1437072818617,1018884,view,53246,
1442505502425,1385573,view,68778,
1441045085522,357318,view,428644,
1437192488500,1176841,view,367956,
1431534613145,1007485,view,47724,
1434814981617,25731,view,297274,
1437871219615,1215489,view,106313,
1431374149749,602482,view,456166,
1434494224943,496020,view,12639,
1438146724340,51629,view,75173,
1437163337316,698250,view,342865,
1438367040145,1253491,view,394073,
1434710159943,157844,view,179834,
1435298014082,188200,view,317010,
1436208175846,742517,view,115180,
1432328896644,700169,view,162495,
1438782159550,481846,view,282355,
1435457635169,324177,view,25135,
1437682649092,175801,transaction,184879,11656.0
1435733140688,1205522,view,221073,
1434328679392,179953,view,154099,
1433622677872,167290,view,403,
1442215098158,1317071,view,330819,
1441916650201,302896,view,257196,
1432187602331,1302126,view,327633,
1431797317759,401278,view,445749,
1431106965948,916819,view,75458,
1432041249498,538415,view,170283,
1437454057085,1012229,view,219794,
1440291010415,532137,view,90894,
1436835038187,1369546,view,317691,
1437603152808,122622,view,38180,
1432832543399,567153,view,31647,
1436898652249,445295,view,63681,
1435549522575,794452,view,445749,
1433142427261,979711,view,115590,
1437788113502,146462,view,165259,
1434239155141,153045,view,440024,
1440481363994,659365,view,455860,
1438100654355,690772,view,39349,
1440960503256,1353280,view,263245,
1441645799121,744416,view,129543,
1442193129833,820364,view,104891,
1435182531157,806641,view,51408,
1431456898029,1202625,view,119965,
1436544258712,1214144,view,395749,
1434085796338,758500,view,263188,
1431704040551,422499,addtocart,336967,
1438640038755,1126569,view,377269,
1440590710913,247331,view,96752,
1431530410969,673572,view,322226,
1441399766991,295509,view,402817,
1441604707766,871835,view,194793,
1434582227629,126422,view,78496,
1431633525986,1041224,view,465189,
1431117600556,35764,view,260591,
1438482230159,1357576,view,339042,
1433819732048,460739,view,246634,
1433474113492,1342198,view,32765,
1432503968521,602805,view,93018,
1436051737089,803971,view,429353,
1432829479845,1105591,view,398571,
1433875393224,1373097,addtocart,273818,
1439929957323,920004,view,432859,
1435938104335,79627,view,40864,
1436924455001,898818,view,82534,
1434132931872,966337,view,451548,
1439665849383,1188840,view,322717,
1436155053879,689147,view,166094,
1432911770701,887338,view,59134,
1432578195411,1253215,view,207999,
1441751757171,749785,view,466161,
1434053067302,195301,view,113535,
1441122476452,60901,view,27853,
1438655427888,1252421,view,171302,
1432943063057,953771,view,133907,
1442107876442,1225700,view,140903,
1436632484086,301153,view,27925,
1439419678179,569960,view,172146,
1437272732573,1132157,view,346991,
1435860391313,176103,view,51671,
1435968979469,620881,view,299046,
1431724870680,193000,view,102238,
1434954556292,847404,view,335975,
1431964880899,106970,view,52044,
1436573462139,1367595,view,311108,
1436223716634,245218,view,250345,
1438223203496,587282,view,214220,
1441165597023,299720,view,214537,
1442236247650,1040587,view,426031,
1434053124217,1193756,view,179601,
1441036042643,360805,view,2836,
1438518510966,349059,view,404213,
1434934250335,264905,view,390925,
1434648537336,190470,view,64803,
1438027539444,1141573,view,140934,
1436672121121,766601,view,294482,
1431903306060,1190762,view,209154,
1437173191706,1370861,view,128908,
1438995195876,5191,view,53824,
1442079163895,98281,view,390711,
1440824973673,419428,view,274492,
1442001182345,287070,view,462422,
1440731675701,376448,view,286138,
1439700545898,197174,addtocart,268548,
1434151006502,285228,view,39332,
1432580049124,2527,view,85055,
1437945830561,745336,view,456874,
1434907036373,46394,view,165230,
1441862862394,404036,view,461686,
1438066766313,854617,view,161614,
1436237185559,706998,view,294614,
1431270938486,80515,view,17140,
1435202905111,962314,view,331311,
1434913915795,765630,view,211451,
1433798352482,10819,view,159095,
1439787833666,1328728,view,34739,
1431403724013,523288,view,869,
1436212631873,1018217,addtocart,19752,
1431376397720,233064,view,25974,
1434316143121,611563,view,254510,
1432146444393,938032,view,373378,
1433722175578,42435,addtocart,315852,
1433479422755,1339595,view,449908,
1431754054203,887066,view,183435,
1436763992164,1262501,view,388935,
1431879683401,395763,view,160452,
1431203808684,669704,view,113155,
1440708685733,656790,view,435696,
1439949006879,1165648,view,461337,
1439300820310,71390,view,219512,
1437846943266,1362921,view,245510,
1432695265946,440115,view,197736,
1436509022954,524146,view,310407,
1433450451719,886981,view,359052,
1438228938036,201720,view,342206,
1436539786554,598344,view,426707,
1433831371564,407892,view,129972,
1431644645447,447268,view,233498,
1433964614325,717695,view,456005,
1436340058842,497845,view,321629,
1433790099619,267513,view,325670,
1431562737742,624090,view,75458,
1439749346115,651108,view,417352,
1436916487193,399308,view,411486,
1431054421720,41529,addtocart,27127,
1432002368658,1268301,view,352230,
1435528344784,1216063,view,126332,
1436354568638,787647,view,256706,
1435379745646,728093,view,416017,
1441144171337,800147,view,337957,
1439235084615,196973,view,73852,
1438752055469,29823,view,316243,
1441946945971,685106,view,237958,
1437953632729,81944,view,289787,
1436583621590,666341,view,52962,
1436748183743,673980,view,144540,
1440607695634,136002,view,448428,
1432338894002,586628,view,361103,
1440453492094,68725,view,46130,
1436670035214,1017761,view,254959,
1437615209449,1219148,view,424294,
1440345759133,1332062,view,411041,
1441169412997,802962,view,105732,
1441426435464,1190108,view,424560,
1438911435670,788901,view,110915,
1441660857052,333938,view,100199,
1431331691121,262106,view,250589,
1435552199374,1277174,view,389062,
1431537487758,35764,view,54431,
1431572472266,1177902,view,26250,
1440483591841,705649,view,425012,
1436814582615,841074,view,267187,
1435793226123,496743,view,246266,
1435816058350,12579,view,227869,
1439400094663,406729,view,461614,
1441251366906,991453,view,218746,
1434585670822,1375060,transaction,363803,16798.0
1441204757827,848016,view,327946,
1431238011855,1009681,view,384167,
1436980617678,555587,view,343736,
1441322790133,1182246,view,426432,
1439497910230,406248,view,196923,
1430885172836,296985,view,268356,
1437940606823,1030544,view,318100,
1432362539666,824996,view,432579,
1441207916738,1266227,view,199233,
1435780709347,782992,view,237863,
1432191082804,1041183,view,457231,
1432526961258,596899,view,365183,
1439998627917,50545,view,198926,
1441501174957,1023195,view,417993,
1431407983540,1047974,addtocart,385769,
1439741229194,90531,view,133818,
1435629637818,1205241,view,206570,
1441142284889,559169,view,14890,
1439796641121,851440,view,186159,
1435006512120,858181,view,394099,
1440010227319,1330770,view,341767,
1436218794243,547506,view,385086,
1437735608535,1230721,addtocart,323030,
1435687315892,1137253,view,293416,
1435880408191,268655,addtocart,419225,
1437970241540,1240493,view,157373,
1439743296765,657412,view,330647,
1432999534725,644422,view,197642,
1436122701084,1291758,view,452967,
1434672752395,464980,view,284045,
1440341788873,217294,view,277185,
1442525686467,649429,addtocart,382946,
1435642830636,298051,addtocart,308779,
1441816777997,809584,view,250653,
1440218945412,683113,view,239766,
1431888645593,99706,view,277173,
1437542519797,284338,view,37964,
1440622033681,494262,view,215316,
1435994468022,1230078,view,165672,
1432450936200,1307858,view,131028,
1437981770599,246354,view,247909,
1433752292484,736894,view,290126,
1442337866109,683766,view,81367,
1431915641803,1080700,addtocart,54172,
1438889631552,740507,view,82557,
1436411770278,112768,view,251218,
1437606423721,850160,view,169314,
1433916710845,1074603,view,355326,
1437024168539,722149,view,344310,
1438988211710,418188,view,257040,
1432006063365,130599,view,76831,
1434402099599,566009,view,315769,
1431728564011,1402500,view,164737,
1433620755403,422496,view,169317,
1436187749670,289664,view,134992,
1439004043780,398154,view,380944,
1438661089605,278965,view,200180,
1438139347907,1002777,view,188395,
1441749191653,615623,view,69362,
1438300527533,280015,view,216888,
1436326627507,746111,addtocart,227790,
1435458553404,1271592,view,193359,
1441391929816,1015599,view,387318,
1432828942487,163561,view,284260,
1442539665309,1380712,view,48261,
1437127717694,804722,view,250241,
1438969404034,586557,view,280148,
1438852246344,604186,view,426751,
1434907616466,172517,view,59834,
1437069205063,1217270,view,39561,
1440646714081,689963,view,308561,
1440968556277,1399555,view,145582,
1431362085205,728451,view,198187,
1441747204545,823444,view,466263,
1435878400744,142306,addtocart,96680,
1438118501894,379737,view,260152,
1439504351740,88990,view,387530,
1441738860217,296666,view,129708,
1438028835511,1093787,view,427050,
1435520626040,130293,view,389886,
1440005336725,335672,view,378845,
1432829550370,880950,view,102306,
1440259658297,511286,view,223228,
1441165003899,1295118,view,450726,
1439236421004,970238,view,403998,
1439768726232,617343,view,94575,
1440006093948,967277,view,466152,
1438103772172,1045677,view,379397,
1436146275155,1066836,view,114007,
1437179837026,810603,view,224265,
1433709463670,1077884,view,14671,
1432049172409,1198727,view,245168,
1435723290250,1104901,view,176929,
1435443871883,1148095,view,235357,
1440093872150,1127065,view,463792,
1433969720003,1161163,view,30024,
1438056563499,252991,addtocart,135045,
1440712370106,505200,view,34477,
1431489616089,1074516,view,163743,
1434600526118,76081,view,363779,
1432668753306,92523,view,307616,
1432594560483,1114790,view,297873,
1434403276513,1398053,view,272976,
1441846229631,305041,view,425563,
1432072248819,13233,view,85062,
1439680002943,3272,view,349506,
1438610149289,376996,view,260539,
1434063251480,162195,view,446737,
1437135327969,32741,view,347132,
1441559463575,619221,view,14041,
1440705316112,5854,view,421667,
1433820949535,97977,view,190515,
1435838295208,132087,view,69599,
1441509323744,397400,view,466614,
1439914008184,492950,view,302943,
1436020490661,1312982,view,173400,
1436388926387,639325,view,86532,
1431327364331,292749,view,390322,
1441499590442,708321,view,341971,
1441130147420,583243,view,443183,
1437713233980,1231368,view,58663,
1433874144565,314274,view,132347,
1431121622047,77390,view,230952,
1439839690666,1360762,view,38247,
1436644924928,98291,view,295846,
1431534070222,18060,view,56100,
1431616327994,93513,view,382288,
1433964629055,373674,view,408725,
1440199267512,530155,view,276762,
1432261605138,770905,view,275016,
1435852108165,1150086,view,464731,
1435603156561,482029,view,199278,
1438287941349,931295,view,455319,
1433194159263,1046017,view,444848,
1432963887739,344638,addtocart,120336,
1436392320146,169762,view,298150,
1432587016544,987237,view,215503,
1435177782555,182413,view,144785,
1434858432352,925621,view,160034,
1432920676812,13347,view,162869,
1432758089211,796386,view,271101,
1436801182806,1337551,view,367956,
1433350017951,670481,view,210846,
1441724333704,1058714,view,407202,
1432796540990,40997,view,301595,
1437937834470,79534,view,82608,
1441928042860,466521,view,37893,
1440343077273,1361219,view,27767,
1438994300126,907853,view,204494,
1435339843395,1017876,view,222620,
1437581067622,213474,view,460751,
1431817744833,645935,view,173704,
1434658871502,862540,view,33433,
1432347173750,188716,addtocart,157585,
1430752656980,710338,view,96127,
1438131564889,438939,view,123376,
1441640411665,947886,view,355741,
1437360680195,176219,view,391107,
1438959657194,1186826,view,414428,
1436725390740,997589,view,224355,
1438968269783,434109,view,357054,
1435028493066,710532,view,314789,
1439065333853,725926,view,301878,
1436837486636,930385,view,277216,
1437534406367,523375,view,63875,
1437450277307,1330960,view,178673,
1438560419640,1172477,view,214415,
1440978744722,634681,view,236224,
1441828253098,606299,view,219751,
1435292531181,521006,view,436088,
1434242885527,506336,view,188718,
1441120568406,993358,view,307211,
1435070888537,175115,view,64759,
1431318598420,7245,view,424548,
1432358803768,221249,view,185117,
1435959217907,269185,view,387947,
1439448407245,761382,view,178502,
1435348703935,71490,view,367032,
1431899019480,39293,view,379520,
1431034077569,904351,transaction,344071,7451.0
1435014538034,600511,view,869,
1432022802330,748406,view,318106,
1433996724095,583003,addtocart,245985,
1436634948974,927045,addtocart,63007,
1431979219144,559506,view,214832,
1441380094631,296431,view,180214,
1438710053574,781153,view,344356,
1441492345737,842169,view,105190,
1430921318179,194648,view,446815,
1441246547709,1014375,view,28054,
1430962272094,478931,view,317671,
1435163667760,836635,view,278732,
1435262309017,517782,view,238548,
1441932414684,743568,view,37543,
1436845983711,151915,view,22679,
1441914173251,1040346,view,80013,
1430774046961,327464,view,50033,
1439577401242,578411,view,260650,
1432086956241,856989,view,164941,
1434367440151,387753,view,175681,
1441813756694,437367,view,140006,
1438273843172,1189320,view,139243,
1434664761153,115700,view,45520,
1433817340339,866097,view,339293,
1439254039066,530559,view,322357,
1432449251599,947749,view,385091,
1435205359481,1113459,view,177100,
1431088973094,130999,view,441930,
1431240012798,391877,view,263513,
1430965292877,144925,view,444553,
1442076623355,130617,view,340890,
1437760862489,1359323,view,327503,
1432227233099,1138391,view,106186,
1434081925890,549373,view,137612,
1432312638528,576802,view,310886,
1439187239175,535679,view,281860,
1432933650459,253132,view,204494,
1436327044153,393799,view,268081,
1434504044686,411503,view,379151,
1442530173601,1111044,view,310086,
1438848013326,917045,view,342385,
1440900221113,414861,view,246116,
1440378723650,786733,view,308283,
1431618664447,809822,view,88831,
1431916472759,309874,view,143514,
1431040051250,635279,view,232062,
1433515138254,480145,view,113985,
1435557995064,245740,view,76857,
1431705935683,1382569,view,379730,
1437788922316,56604,view,353653,
1439235272305,1254129,view,95005,
1439658797741,1188911,view,410553,
1439938841437,838478,view,93417,
1441823414884,247235,view,140963,
1436229515665,1378994,view,350384,
1432288200209,63873,view,299540,
1436935126160,640479,view,99788,
1437077281185,1116822,view,181620,
1436380651825,25695,view,202534,
1438304363677,963151,view,103724,
1436143852119,326519,view,173313,
1437849649760,1294697,view,380792,
1432667167982,265121,view,341508,
1432070036590,822205,view,62845,
1434518104741,569973,view,132853,
1439492946583,418807,view,290839,
1432434188604,468973,view,63263,
1430975198805,1257732,view,125084,
1430930260063,361681,view,248623,
1437177498361,1383224,view,205864,
1433457869340,989832,view,346429,
1436494741789,892956,view,160913,
1437747393400,121637,view,215942,
1441826284794,787991,view,42995,
1440549605096,524178,view,250752,
1432965785154,694286,view,47841,
1440287583272,1347189,view,423253,
1436015872427,1114588,view,289486,
1435609282633,808157,view,368947,
1437616775583,1237116,view,20365,
1439926644498,26948,view,5379,
1440879485133,1320190,view,115562,
1438630260368,225607,view,170671,
1438103399521,184056,view,113019,
1437952747880,1190292,view,187379,
1439351116517,890504,view,204639,
1431596965700,1384837,view,58138,
1436852463813,142406,view,279866,
1435612659743,1197392,view,124121,
1441639454979,330827,view,46976,
1440459480484,276291,view,186812,
1437501711871,372990,view,246532,
1436498780937,295101,view,258704,
1432882196872,361366,view,288054,
1435256779506,425631,view,166470,
1436921730708,1104387,view,221157,
1436134584907,672893,view,399533,
1433269379557,916635,view,465906,
1431878330807,898408,view,26671,
1438460120717,120708,view,185616,
1433723402119,944923,view,113284,
1435359146834,161157,view,293035,
1440101159891,194173,view,462445,
1440630881171,173863,view,92361,
1430762904232,469844,view,128499,
1431133120449,2285,view,212467,
1440987823765,602795,view,258265,
1438704236767,375338,view,34853,
1432514692367,1084612,view,64253,
1438626253402,9626,view,412662,
1432752788644,273089,view,354233,
1434867578212,114362,view,179151,
1433173738461,234164,view,2661,
1435077168522,23739,view,403240,
1438801021850,312995,view,62549,
1442063122371,1099972,view,259197,
1438565225247,1287771,view,392826,
1442323354914,1129229,view,213834,
1442127857083,259090,view,83752,
1435028988986,1267943,view,439956,
1432589713982,816042,view,246354,
1440475457220,968110,addtocart,461274,
1431967601320,418788,view,315543,
1442078060221,58640,view,97307,
1434509427127,1099649,view,112197,
1431990964301,163561,view,65580,
1440453150032,496246,view,260121,
1435704459675,1358010,view,331704,
1433831511505,1348163,view,191049,
1437946951819,477826,transaction,120658,12326.0
1433895121931,860102,view,169317,
1435184996535,822189,view,113073,
1434516119282,449868,view,62118,
1435005633567,772079,view,21904,
1440657097310,381256,view,381199,
1431144706574,1162339,view,178815,
1442110566244,1192538,view,237958,
1439948455328,749210,view,64066,
1433174948216,309647,transaction,19883,2341.0
1431036255299,1187474,view,146437,
1436236994988,287238,view,375976,
1434639496900,1071308,view,175491,
1436747690770,1178626,view,213102,
1441390485706,393594,view,359738,
1433190594053,305445,view,265349,
1431120667627,438941,view,240948,
1441306240615,35830,view,127847,
1436734318655,1210657,view,175275,
1436719584254,447488,view,230890,
1432049458827,560179,view,120515,
1433354028460,780870,view,269475,
1435264793106,167294,view,186460,
1432653313509,429026,view,185024,
1434563045137,769035,view,332592,
1433662207520,1146038,view,226114,
1433633717205,24059,view,43583,
1439582092002,401147,view,449128,
1430945637682,168156,view,165302,
1434988065323,391335,view,151776,
1438204791618,589606,view,119367,
1437596854055,1133376,view,45323,
1437798698770,1300268,view,114344,
1440217075861,489573,view,128918,
1433832301947,1112495,view,309778,
1432604295991,801893,view,208460,
1431623905427,775458,view,438419,
1438290032848,1112682,view,310725,
1435052444893,948032,view,10442,
1436327357714,1259496,view,105685,
1438733286055,861299,view,30391,
1437524251736,370167,view,118632,
1440395365737,896873,view,140187,
1436823980406,914914,view,124348,
1439405495848,179695,view,104287,
1441477904248,958568,view,371270,
1432674396575,251731,view,160190,
1439063219864,1260113,view,416399,
1441635197871,1296832,view,380335,
1432055640942,754674,view,235771,
1433107453098,1330928,view,339411,
1441328777253,706897,view,413649,
1435904438080,406897,view,389216,
1434593149240,179174,view,101812,
1439871053910,507653,view,455146,
1431101233705,607536,view,440311,
1435957779539,7842,view,70102,
1435609571026,985935,view,298009,
1434163597199,971586,view,383715,
1440641148545,1348306,view,198991,
1438645839728,131276,view,362964,
1435035984791,1195168,view,131298,
1439008902052,1296987,view,44023,
1436676130999,936824,view,99937,
1437067771475,879263,view,385602,
1435803642885,464166,view,233823,
1439238420436,1093191,view,138837,
1439414919630,59606,view,237561,
1433913332743,416725,view,222219,
1435108741177,308071,view,109455,
1434652005574,991461,view,466079,
1435856752912,289545,view,253971,
1438887263809,1159415,view,284045,
1436854982179,1270425,view,24630,
1439172181602,560352,view,447032,
1436971457365,95220,view,453618,
1431980055932,959417,view,236277,
1435363970590,1184363,view,254325,
1441658728237,971454,view,461686,
1438373559056,539848,view,114624,
1437784596880,853418,view,6337,
1437791940979,301582,view,357054,
1436202062046,1255456,view,415216,
1441899196608,1361913,addtocart,292667,
1437958975547,679882,view,347882,
1441938571926,944615,view,19183,
1436226900503,1077070,view,418203,
1431618905776,286616,view,231796,
1434577781615,371604,addtocart,62035,
1431152346854,559212,view,437569,
1431466288151,643673,view,302909,
1433832858204,1034599,view,428430,
1436896571681,502269,view,314765,
1435375692580,121151,view,124077,
1432744334492,712145,view,15417,
1434387439318,367837,view,199900,
1439862234484,145301,view,26036,
1440028781951,247235,view,352541,
1442236122281,27036,view,9877,
1431381473679,1383237,view,284979,
1437119754537,1193522,view,147883,
1436898307891,374744,view,307941,
1437972885000,293693,view,157334,
1441251362001,542164,view,436837,
1441750402694,409507,view,355206,
